source,title,breed,gender,age,price_mad,location,url
ehorses.com,"Hungarian Sport Horse, Gelding, 8 years, 16.1 hh, Grey",Hungarian Sport Horse,Gelding,8 years,133750,"Budapest, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-8years-16-1-hh-grey-showjumpers-leisurehorses-dressagehorses-budapest/4742802.html
ehorses.com,"Hungarian Sport Horse, Gelding, 7 years, 16.1 hh, Chestnut",Hungarian Sport Horse,Gelding,7 years,105395,"Budapest, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-7years-16-1-hh-chestnut-dressagehorses-showjumpers-leisurehorses-budapest/4738743.html
ehorses.com,"Latvian Warmblood, Mare, 6 years, 16 hh, Bay-Dark",Latvian Warmblood,Mare,6 years,160500,"Helsinki, FI",https://www.ehorses.com/latvian-warmblood-mare-6years-16-hh-bay-dark-showjumpers-dressagehorses-helsinki/4749774.html
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html
ehorses.com,"German Sport Horse, Gelding, 8 years, 16.1 hh, Bay-Dark",German Sport Horse,Gelding,8 years,155150,"Grevenbroich, DE",https://www.ehorses.com/german-sport-horse-gelding-8years-16-1-hh-bay-dark-showjumpers-leisurehorses-dressagehorses-grevenbroich/4749777.html
ehorses.com,"Wuerttemberg, Stallion, 2 years, 15.2 hh, Chestnut-Red",Wuerttemberg,Stallion,2 years,80250,"Bramsche, DE",https://www.ehorses.com/wuerttemberg-stallion-2years-15-2-hh-chestnut-red-showhunter-showjumpers-bramsche/4731526.html
ehorses.com,"Icelandic Horse, Mare, 12 years, 13.2 hh, Brown",Icelandic Horse,Mare,12 years,192600,"Teisendorf, DE",https://www.ehorses.com/icelandic-horse-mare-12years-13-2-hh-brown-gaitedhorses-breedinghorses-leisurehorses-teisendorf/4740705.html
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html
ehorses.com,"Belgian Warmblood, Mare, 11 years, 17 hh, Brown",Belgian Warmblood,Mare,11 years,187250,"Wilnsdorf, DE",https://www.ehorses.com/belgian-warmblood-mare-11years-17-hh-brown-dressagehorses-leisurehorses-wilnsdorf/4697752.html
ehorses.com,"Hanoverian, Mare, 6 years, 16 hh, Black",Hanoverian,Mare,6 years,321000,"Neuberg, DE",https://www.ehorses.com/hanoverian-mare-6years-16-hh-black-dressagehorses-neuberg/4055494.html
ehorses.com,"Oldenburg, Mare, 5 years, 16.1 hh, Black",Oldenburg,Mare,5 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-mare-5years-16-1-hh-black-dressagehorses-breedinghorses-lohne-oldenburg/4239122.html
ehorses.com,"Oldenburg, Gelding, 8 years, 17 hh, Black",Oldenburg,Gelding,8 years,187250,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-gelding-8years-17-hh-black-dressagehorses-leisurehorses-lohne-oldenburg/4699727.html
ehorses.com,"Hanoverian, Gelding, 5 years, 16.1 hh, Black",Hanoverian,Gelding,5 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/hanoverian-gelding-5years-16-1-hh-black-dressagehorses-lohne-oldenburg/4420279.html
ehorses.com,"Oldenburg, Mare, 5 years, 16 hh, Bay-Dark",Oldenburg,Mare,5 years,133750,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-mare-5years-16-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-lohne-oldenburg/4448017.html
ehorses.com,"German Sport Horse, Mare, 6 years, 16.2 hh, Chestnut",German Sport Horse,Mare,6 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/german-sport-horse-mare-6years-16-2-hh-chestnut-dressagehorses-lohne-oldenburg/4614347.html
ehorses.com,"Oldenburg, Gelding, 4 years, 17 hh, Smoky-Black",Oldenburg,Gelding,4 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-gelding-4years-17-hh-smoky-black-dressagehorses-showjumpers-leisurehorses-lohne-oldenburg/4656645.html
ehorses.com,"Oldenburg, Gelding, 4 years, 16.1 hh, Black",Oldenburg,Gelding,4 years,588500,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-gelding-4years-16-1-hh-black-dressagehorses-lohne-oldenburg/4656655.html
ehorses.com,"Oldenburg, Gelding, 5 years, 17.1 hh, Chestnut-Red",Oldenburg,Gelding,5 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-gelding-5years-17-1-hh-chestnut-red-dressagehorses-lohne-oldenburg/4656660.html
ehorses.com,"Oldenburg-International (OS), Gelding, 5 years, 16.2 hh, Bay-Dark",Oldenburg-International (OS),Gelding,5 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-international-os-gelding-5years-16-2-hh-bay-dark-showjumpers-showhunter-dressagehorses-lohne-oldenburg/4699690.html
ehorses.com,"Oldenburg-International (OS), Mare, 5 years, 16.1 hh, Bay-Dark",Oldenburg-International (OS),Mare,5 years,321000,"Lohne (Oldenburg), DE",https://www.ehorses.com/oldenburg-international-os-mare-5years-16-1-hh-bay-dark-showjumpers-breedinghorses-lohne-oldenburg/4735388.html
ehorses.com,"Westphalian, Mare, 5 years, 16.3 hh, Bay-Dark",Westphalian,Mare,5 years,105930,"Dornburg, DE",https://www.ehorses.com/westphalian-mare-5years-16-3-hh-bay-dark-showjumpers-leisurehorses-dressagehorses-dornburg/4384282.html
ehorses.com,"Polo Pony, Mare, 14 years, 15.1 hh, Chestnut-Red",Polo Pony,Mare,14 years,62700,"Rafz, CH",https://www.ehorses.com/polo-pony-mare-14years-15-1-hh-chestnut-red-leisurehorses-rafz/4650752.html
ehorses.com,"Oldenburg, Gelding, 6 years, 16.2 hh, Chestnut-Red",Oldenburg,Gelding,6 years,74900,"Gronau (Westfalen), DE",https://www.ehorses.com/oldenburg-gelding-6years-16-2-hh-chestnut-red-dressagehorses-leisurehorses-gronau-westfalen/4747372.html
ehorses.com,"Lewitzer, Gelding, 4 years, 14.1 hh, Pinto",Lewitzer,Gelding,4 years,123049,"Jesteburg, DE",https://www.ehorses.com/lewitzer-gelding-4years-14-1-hh-pinto-eventinghorses-showjumpers-leisurehorses-dressagehorses-jesteburg/4579903.html
ehorses.com,"Hanoverian, Gelding, 6 years, 16.1 hh, Brown",Hanoverian,Gelding,6 years,160500,"Buchholz in der Nordheide, DE",https://www.ehorses.com/hanoverian-gelding-6years-16-1-hh-brown-eventinghorses-showjumpers-leisurehorses-dressagehorses-buchholz-in-der-nordheide/4729306.html
ehorses.com,"Westphalian, Gelding, 3 years, 16.1 hh, Chestnut-Red",Westphalian,Gelding,3 years,80250,"Freiberg, DE",https://www.ehorses.com/westphalian-gelding-3years-16-1-hh-chestnut-red-dressagehorses-leisurehorses-freiberg/4713194.html
ehorses.com,"German Riding Pony, Gelding, 4 years, 14.2 hh, Chestnut-Red",German Riding Pony,Gelding,4 years,321000,"Hamm, DE",https://www.ehorses.com/german-riding-pony-gelding-4years-14-2-hh-chestnut-red-dressagehorses-showjumpers-leisurehorses-hamm/4740455.html
ehorses.com,"Icelandic Horse, Mare, 9 years, 14 hh, Pinto",Icelandic Horse,Mare,9 years,133750,"Zweibrücken, DE",https://www.ehorses.com/icelandic-horse-mare-9years-14-hh-pinto-gaitedhorses-zweibruecken/4025974.html
ehorses.com,"Haflinger, Gelding, 11 years, 13 hh, Chestnut",Haflinger,Gelding,11 years,35350,"Canyon TX, US",https://www.ehorses.com/haflinger-gelding-11years-13-hh-chestnut-trailhorses-ranch-riding-horses-canyon-tx/4592696.html
ehorses.com,"Westphalian, Mare, 5 years, 16,2 hh, Bay-Dark",Westphalian,Mare,5 years,144450,"Jengen, DE",https://www.ehorses.com/westphalian-mare-5years-162-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-jengen/4745095.html
ehorses.com,"Fjord Horses, Mare, 2 years, 12,1 hh",Fjord Horses,Mare,2 years,28354,"Dorsten, DE",https://www.ehorses.com/fjord-horses-mare-2years-121-hh-leisurehorses-dorsten/4642285.html
ehorses.com,"Mecklenburg Warmblood, Stallion, 2 years, Palomino",Mecklenburg Warmblood,Stallion,2 years,80250,"Weitenhagen, DE",https://www.ehorses.com/mecklenburg-warmblood-stallion-2years-palomino-dressagehorses-breedinghorses-eventinghorses-weitenhagen/4148288.html
ehorses.com,"American Quarter Horse, Mare, 4 years, 14,2 hh, Roan-Bay",American Quarter Horse,Mare,4 years,35350,"Camden MI, US",https://www.ehorses.com/american-quarter-horse-mare-4years-142-hh-roan-bay-trailhorses-ranch-riding-horses-camden-mi/4581887.html
ehorses.com,"Hungarian Sport Horse, Gelding, 4 years, 17 hh, Grey",Hungarian Sport Horse,Gelding,4 years,321000,"Debrecen, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-4years-17-hh-grey-dressagehorses-debrecen/4592140.html
ehorses.com,"Oldenburg, Mare, 8 years, 16,1 hh, Chestnut-Red",Oldenburg,Mare,8 years,187250,"Damme, DE",https://www.ehorses.com/oldenburg-mare-8years-161-hh-chestnut-red-dressagehorses-breedinghorses-damme/4609024.html
ehorses.com,"German Riding Pony, Stallion, 4 years, Palomino",German Riding Pony,Stallion,4 years,187250,"Hamm, DE",https://www.ehorses.com/german-riding-pony-stallion-4years-palomino-dressagehorses-showjumpers-leisurehorses-carriagehorses-hamm/4740429.html
ehorses.com,"Lusitano, Stallion, 10 years, 15,3 hh, Dun",Lusitano,Stallion,10 years,187250,"Aeropuerto De Noain (Pamplona), ES",https://www.ehorses.com/lusitano-stallion-10years-153-hh-dun-dressagehorses-equitation-portugesa-aeropuerto-de-noain-pamplona/4747344.html
ehorses.com,"Icelandic Horse, Gelding, 16 years, 13,2 hh, Chestnut-Red",Icelandic Horse,Gelding,16 years,85600,"Euskirchen, DE",https://www.ehorses.com/icelandic-horse-gelding-16years-132-hh-chestnut-red-gaitedhorses-leisurehorses-euskirchen/4747354.html
ehorses.com,"KWPN, Stallion, 15 years, 17 hh, Chestnut-Red",KWPN,Stallion,15 years,299600,"Radzionków, PL",https://www.ehorses.com/kwpn-stallion-15years-17-hh-chestnut-red-dressagehorses-breedinghorses-radzionkow/4390472.html
ehorses.com,"Lusitano Mix, Stallion, 1 year, 15,1 hh, Bay-Dark",Lusitano Mix,Stallion,1 year,40125,"Générac, FR",https://www.ehorses.com/lusitano-stallion-1year-151-hh-bay-dark-dressagehorses-working-equitation-horses-leisurehorses-generac/4747313.html
ehorses.com,"Pintos, Mare, 6 years, 14,2 hh, Pinto",Pintos,Mare,6 years,80250,"Würzburg, DE",https://www.ehorses.com/pintos-mare-6years-142-hh-pinto-leisurehorses-trailhorses-carriagehorses-dressagehorses-wuerzburg/4747308.html
ehorses.com,"Irish Sport Horse, Mare, 4 years, 16 hh, Brown",Irish Sport Horse,Mare,4 years,32099,"Lage, DE",https://www.ehorses.com/irish-sport-horse-mare-4years-16-hh-brown-dressagehorses-breedinghorses-showjumpers-leisurehorses-lage/4747302.html
ehorses.com,"American Quarter Horse, Gelding, 9 years, 15 hh, Dun",American Quarter Horse,Gelding,9 years,35350,"Paicines CA, US",https://www.ehorses.com/american-quarter-horse-gelding-9years-15-hh-dun-trailhorses-ranch-riding-horses-paicines-ca/4736370.html
ehorses.com,"American Quarter Horse, Gelding, 14 years, 15,1 hh, Bay",American Quarter Horse,Gelding,14 years,35350,"Bitterwater CA, US",https://www.ehorses.com/american-quarter-horse-gelding-14years-151-hh-bay-trailhorses-ranch-riding-horses-bitterwater-ca/4736373.html
ehorses.com,"Appaloosa, Gelding, 12 years, 15 hh, Roan-Red",Appaloosa,Gelding,12 years,35350,"Paicines CA, US",https://www.ehorses.com/appaloosa-gelding-12years-15-hh-roan-red-trailhorses-ranch-riding-horses-paicines-ca/4736380.html
ehorses.com,"Hungarian Sport Horse, Gelding, 8 years, 16.1 hh, Grey",Hungarian Sport Horse,Gelding,8 years,133750,"Budapest, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-8years-16-1-hh-grey-showjumpers-leisurehorses-dressagehorses-budapest/4742802.html
ehorses.com,"Hungarian Sport Horse, Gelding, 7 years, 16.1 hh, Chestnut",Hungarian Sport Horse,Gelding,7 years,105395,"Budapest, HU",https://www.ehorses.com/hungarian-sport-horse-gelding-7years-16-1-hh-chestnut-dressagehorses-showjumpers-leisurehorses-budapest/4738743.html
ehorses.com,"Latvian Warmblood, Mare, 6 years, 16 hh, Bay-Dark",Latvian Warmblood,Mare,6 years,160500,"Helsinki, FI",https://www.ehorses.com/latvian-warmblood-mare-6years-16-hh-bay-dark-showjumpers-dressagehorses-helsinki/4749774.html
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html
ehorses.com,"German Sport Horse, Gelding, 8 years, 16.1 hh, Bay-Dark",German Sport Horse,Gelding,8 years,155150,"Grevenbroich, DE",https://www.ehorses.com/german-sport-horse-gelding-8years-16-1-hh-bay-dark-showjumpers-leisurehorses-dressagehorses-grevenbroich/4749777.html
ehorses.com,"Wuerttemberg, Stallion, 2 years, 15.2 hh, Chestnut-Red",Wuerttemberg,Stallion,2 years,80250,"Bramsche, DE",https://www.ehorses.com/wuerttemberg-stallion-2years-15-2-hh-chestnut-red-showhunter-showjumpers-bramsche/4731526.html
ehorses.com,"Icelandic Horse, Mare, 12 years, 13.2 hh, Brown",Icelandic Horse,Mare,12 years,192600,"Teisendorf, DE",https://www.ehorses.com/icelandic-horse-mare-12years-13-2-hh-brown-gaitedhorses-breedinghorses-leisurehorses-teisendorf/4740705.html
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html
ehorses.com,"Belgian Warmblood, Mare, 11 years, 17 hh, Brown",Belgian Warmblood,Mare,11 years,187250,"Wilnsdorf, DE",https://www.ehorses.com/belgian-warmblood-mare-11years-17-hh-brown-dressagehorses-leisurehorses-wilnsdorf/4697752.html
ehorses.com,"Draft Horse, Gelding, 6 years, 16.2 hh, Bay",Draft Horse,Gelding,6 years,35350,"Jacksboro TX, US",https://www.ehorses.com/draft-horse-gelding-6years-16-2-hh-bay-trailhorses-ranch-riding-horses-jacksboro-tx/4736369.html
ehorses.com,"Lusitano Mix, Stallion, 1 year, 15.2 hh, Brown",Lusitano Mix,Stallion,1 year,80250,"Générac, FR",https://www.ehorses.com/lusitano-stallion-1year-15-2-hh-brown-dressagehorses-working-equitation-horses-eventinghorses-leisurehorses-generac/4747265.html
ehorses.com,"Oldenburg-International (OS), Mare, 10 years, 16.1 hh, Brown",Oldenburg-International (OS),Mare,10 years,133750,"Kornberg, AT",https://www.ehorses.com/oldenburg-international-os-mare-10years-16-1-hh-brown-leisurehorses-eventinghorses-showjumpers-dressagehorses-kornberg/4745767.html
ehorses.com,"Hanoverian, Mare, 6 years, 16.1 hh, Chestnut",Hanoverian,Mare,6 years,214000,"Rosenheim, DE",https://www.ehorses.com/hanoverian-mare-6years-16-1-hh-chestnut-dressagehorses-rosenheim/4747264.html
ehorses.com,"Icelandic Horse, Mare, 3 years, 14 hh, Brown",Icelandic Horse,Mare,3 years,80250,"Lehmrade, DE",https://www.ehorses.com/icelandic-horse-mare-3years-14-hh-brown-gaitedhorses-lehmrade/4747270.html
ehorses.com,"Icelandic Horse, Gelding, 4 years, 13.3 hh, Chestnut-Red",Icelandic Horse,Gelding,4 years,85600,"Wanroij, NL",https://www.ehorses.com/icelandic-horse-gelding-4years-13-3-hh-chestnut-red-gaitedhorses-wanroij/4736068.html
ehorses.com,"Oldenburg, Gelding, 12 years, 18 hh, Brown",Oldenburg,Gelding,12 years,192600,"Beelitz, DE",https://www.ehorses.com/oldenburg-gelding-12years-18-hh-brown-leisurehorses-beelitz/4675301.html
ehorses.com,"Lusitano, Mare, 18 years, 15 hh, Black",Lusitano,Mare,18 years,40125,"Générac, FR",https://www.ehorses.com/lusitano-mare-18years-15-hh-black-breedinghorses-generac/4747254.html
ehorses.com,"Icelandic Horse, Gelding, 5 years, 13.2 hh, Chestnut-Red",Icelandic Horse,Gelding,5 years,85600,"Wanroij, NL",https://www.ehorses.com/icelandic-horse-gelding-5years-13-2-hh-chestnut-red-gaitedhorses-wanroij/4728757.html
ehorses.com,"Hanoverian, Gelding, 6 years, 16.1 hh, Brown",Hanoverian,Gelding,6 years,278200,"Neuhaus, DE",https://www.ehorses.com/hanoverian-gelding-6years-16-1-hh-brown-dressagehorses-leisurehorses-neuhaus/4632485.html
ehorses.com,"Hanoverian, Mare, 8 years, 16.1 hh, Brown",Hanoverian,Mare,8 years,64199,"Rhade, DE",https://www.ehorses.com/hanoverian-mare-8years-16-1-hh-brown-breedinghorses-showjumpers-leisurehorses-rhade/4731959.html
ehorses.com,"Hanoverian, Mare, 6 years, 16.2 hh, Brown",Hanoverian,Mare,6 years,299600,"Zeven, DE",https://www.ehorses.com/hanoverian-mare-6years-16-2-hh-brown-showjumpers-breedinghorses-eventinghorses-leisurehorses-zeven/4739617.html
ehorses.com,"Hanoverian, Gelding, 5 years, 16.2 hh, Brown",Hanoverian,Gelding,5 years,288900,"Neuhaus an der Oste, DE",https://www.ehorses.com/hanoverian-gelding-5years-16-2-hh-brown-dressagehorses-leisurehorses-neuhaus-an-der-oste/4742025.html
ehorses.com,"Lusitano, Mare, 11 years, 15.1 hh, Black",Lusitano,Mare,11 years,80250,"Générac, FR",https://www.ehorses.com/lusitano-mare-11years-15-1-hh-black-breedinghorses-dressagehorses-generac/4747242.html
ehorses.com,"Belgian Sport Horse, Mare, 4 years, 16.1 hh, Brown",Belgian Sport Horse,Mare,4 years,321000,"Frankfurt am Main, DE",https://www.ehorses.com/belgian-sport-horse-mare-4years-16-1-hh-brown-dressagehorses-frankfurt-am-main/4747184.html
ehorses.com,"PRE, Mare, 6 years, 15.2 hh, Chestnut-Red",PRE,Mare,6 years,321000,"StahnsdorfStahnsdorf, DE",https://www.ehorses.com/pre-mare-6years-15-2-hh-chestnut-red-working-equitation-horses-doma-vaquera-baroquehorses-breedinghorses-stahnsdorfstahnsdorf/4366004.html
ehorses.com,"Holstein, Mare, 17 years, 16.3 hh, Grey",Holstein,Mare,17 years,32099,"Zossen, DE",https://www.ehorses.com/holstein-mare-17years-16-3-hh-grey-breedinghorses-zossen/4743916.html
ehorses.com,"Oldenburg, Mare, 1 year, 16,2 hh",Oldenburg,Mare,1 year,53500,"Lengerich, DE",https://www.ehorses.com/oldenburg-mare-1year-162-hh-dressagehorses-leisurehorses-lengerich/4477088.html
ehorses.com,"Shetland Ponies, Stallion, 2 years, 7,3 hh",Shetland Ponies,Stallion,2 years,3210,"Susteren, NL",https://www.ehorses.com/shetland-ponies-stallion-2years-73-hh-leisurehorses-susteren/4542629.html
ehorses.com,"Missouri Foxtrotter, Gelding, 7 years, Chestnut",Missouri Foxtrotter,Gelding,7 years,35350,"Parkers Lake KY, US",https://www.ehorses.com/missouri-foxtrotter-gelding-7years-chestnut-trailhorses-gaitedhorses-parkers-lake-ky/4310537.html
ehorses.com,"Wuerttemberg Mix, Mare, 6 years, 17 hh, Chestnut",Wuerttemberg Mix,Mare,6 years,321000,"Eberhardzell, DE",https://www.ehorses.com/wuerttemberg-mare-6years-17-hh-chestnut-dressagehorses-breedinghorses-leisurehorses-eberhardzell/4488260.html
ehorses.com,"Oldenburg, Mare, 10 years, 17,1 hh, Grey",Oldenburg,Mare,10 years,749000,"Békéscsaba, HU",https://www.ehorses.com/oldenburg-mare-10years-171-hh-grey-showjumpers-bekescsaba/4714136.html
ehorses.com,"Czech Warmblood, Gelding, 8 years, 16,2 hh, Bay-Dark",Czech Warmblood,Gelding,8 years,214000,"Brno, CZ",https://www.ehorses.com/czech-warmblood-gelding-8years-162-hh-bay-dark-showhunter-showjumpers-brno/4635893.html
ehorses.com,"Zangersheider, Gelding, 4 years, 17 hh, Brown",Zangersheider,Gelding,4 years,267500,"Margarethen am Moos, AT",https://www.ehorses.com/zangersheider-gelding-4years-17-hh-brown-showjumpers-dressagehorses-margarethen-am-moos/4740395.html
ehorses.com,"American Quarter Horse, Stallion, 2 years, 14,3 hh, Palomino",American Quarter Horse,Stallion,2 years,105930,"Clausthal-Zellerfeld, DE",https://www.ehorses.com/american-quarter-horse-stallion-2years-143-hh-palomino-westernhorses-showhorses-leisurehorses-clausthal-zellerfeld/4732225.html
ehorses.com,"Westphalian, Gelding, 6 years, 16,1 hh, Brown",Westphalian,Gelding,6 years,267500,"Rosenheim, DE",https://www.ehorses.com/westphalian-gelding-6years-161-hh-brown-dressagehorses-rosenheim/4747179.html
ehorses.com,"Hanoverian, Gelding, 5 years, 16,1 hh, Chestnut-Red",Hanoverian,Gelding,5 years,187250,"Bremen, DE",https://www.ehorses.com/hanoverian-gelding-5years-161-hh-chestnut-red-showjumpers-showhunter-bremen/4746694.html
ehorses.com,"Welsh D (Cob), Mare, 4 years, 14,1 hh, Chestnut-Red",Welsh D (Cob),Mare,4 years,80250,"Stahnsdorf, DE",https://www.ehorses.com/welsh-d-cob-mare-4years-141-hh-chestnut-red-leisurehorses-breedinghorses-dressagehorses-stahnsdorf/4229462.html
ehorses.com,"Westphalian, Mare, 8 years, 16,2 hh, Brown",Westphalian,Mare,8 years,192600,"Rosenheim, DE",https://www.ehorses.com/westphalian-mare-8years-162-hh-brown-dressagehorses-rosenheim/4747132.html
ehorses.com,"Lusitano, Mare, 15 years, 15,1 hh, Buckskin",Lusitano,Mare,15 years,80250,"Générac, FR",https://www.ehorses.com/lusitano-mare-15years-151-hh-buckskin-breedinghorses-dressagehorses-generac/4735096.html
ehorses.com,"Welsh D (Cob), Mare, 8 years, 14,1 hh, Chestnut-Red",Welsh D (Cob),Mare,8 years,48150,"Ammersbek, DE",https://www.ehorses.com/welsh-d-cob-mare-8years-141-hh-chestnut-red-dressagehorses-showjumpers-showhunter-ammersbek/4747144.html
ehorses.com,"Baden Wuerttemberg, Gelding, 7 years, 16,2 hh, Brown",Baden Wuerttemberg,Gelding,7 years,588500,"Haftenkamp, DE",https://www.ehorses.com/baden-wuerttemberg-gelding-7years-162-hh-brown-dressagehorses-leisurehorses-haftenkamp/4747153.html
ehorses.com,"German Riding Pony, Mare, 5 years, 13,2 hh, Chestnut-Red",German Riding Pony,Mare,5 years,64199,"Suhlendorf, DE",https://www.ehorses.com/german-riding-pony-mare-5years-132-hh-chestnut-red-dressagehorses-breedinghorses-showjumpers-suhlendorf/4156694.html
ehorses.com,"Oldenburg, Gelding, 5 years, 17 hh, Brown",Oldenburg,Gelding,5 years,214000,"Rosenheim, DE",https://www.ehorses.com/oldenburg-gelding-5years-17-hh-brown-dressagehorses-rosenheim/4747099.html
ehorses.com,"KWPN, Gelding, 4 years, 16,3 hh, Smoky-Black",KWPN,Gelding,4 years,41730,"Wachtendonk, DE",https://www.ehorses.com/kwpn-gelding-4years-163-hh-smoky-black-leisurehorses-dressagehorses-wachtendonk/4692876.html
ehorses.com,"Murgese, Mare, 1 year, Roan-Blue",Murgese,Mare,1 year,31992,"Martina Franca, IT",https://www.ehorses.com/murgese-mare-1year-roan-blue-leisurehorses-working-equitation-horses-baroquehorses-carriagehorses-martina-franca/4747115.html
ehorses.com,"Murgese, Gelding, 3 years, 14,2 hh, Black",Murgese,Gelding,3 years,64199,"Martina Franca, IT",https://www.ehorses.com/murgese-gelding-3years-142-hh-black-leisurehorses-working-equitation-horses-carriagehorses-martina-franca/4747112.html
ehorses.com,"Oldenburg, Mare, 1 year, 16,1 hh",Oldenburg,Mare,1 year,107000,"Wittmund, DE",https://www.ehorses.com/oldenburg-mare-1year-161-hh-dressagehorses-breedinghorses-eventinghorses-showjumpers-wittmund/4517920.html
ehorses.com,"Oldenburg, Mare, 10 years, 16,3 hh",Oldenburg,Mare,10 years,235399,"Wittmund, DE",https://www.ehorses.com/oldenburg-mare-10years-163-hh-dressagehorses-breedinghorses-wittmund/4518721.html
ehorses.com,"Oldenburg, Mare, 6 years, 16,1 hh",Oldenburg,Mare,6 years,342400,"Wittmund, DE",https://www.ehorses.com/oldenburg-mare-6years-161-hh-dressagehorses-breedinghorses-wittmund/4518650.html
ehorses.com,"Oldenburg, Mare, 2 years, 16,1 hh",Oldenburg,Mare,2 years,139100,"Wittmund, DE",https://www.ehorses.com/oldenburg-mare-2years-161-hh-dressagehorses-breedinghorses-eventinghorses-showjumpers-wittmund/4518578.html
ehorses.com,"Oldenburg, Mare, 11 years, 16 hh",Oldenburg,Mare,11 years,278200,"Wittmund, DE",https://www.ehorses.com/oldenburg-mare-11years-16-hh-dressagehorses-breedinghorses-wittmund/4518680.html
ehorses.com,"Oldenburg, Stallion, 2 years, 16,3 hh, Bay-Dark",Oldenburg,Stallion,2 years,69550,"Blunk, DE",https://www.ehorses.com/oldenburg-stallion-2years-163-hh-bay-dark-dressagehorses-blunk/4679940.html
ehorses.com,"Oldenburg, Stallion, 1 year, 16,2 hh, Brown",Oldenburg,Stallion,1 year,128399,"Steinhöfel, DE",https://www.ehorses.com/oldenburg-stallion-1year-162-hh-brown-showjumpers-eventinghorses-steinhoefel/4588348.html
ehorses.com,"German Sport Horse, Gelding, 5 years, 16,2 hh, Brown",German Sport Horse,Gelding,5 years,278200,"Kirchenthumbach, DE",https://www.ehorses.com/german-sport-horse-gelding-5years-162-hh-brown-dressagehorses-showjumpers-leisurehorses-kirchenthumbach/4670051.html
ehorses.com,"German Sport Horse, Gelding, 3 years, 16 hh, Brown",German Sport Horse,Gelding,3 years,187250,"Aach, DE",https://www.ehorses.com/german-sport-horse-gelding-3years-16-hh-brown-showjumpers-eventinghorses-leisurehorses-dressagehorses-aach/4484617.html
ehorses.com,"Lusitano, Stallion, 6 years, 15,2 hh, Buckskin",Lusitano,Stallion,6 years,80250,"Martfeld, DE",https://www.ehorses.com/lusitano-stallion-6years-152-hh-buckskin-dressagehorses-showhorses-baroquehorses-leisurehorses-martfeld/4129316.html
ehorses.com,"American Paint Horse, Gelding, 14 years, 14,1 hh, Overo-all-colors",American Paint Horse,Gelding,14 years,35350,"Paicines CA, US",https://www.ehorses.com/american-paint-horse-gelding-14years-141-hh-overo-all-colors-trailhorses-ranch-riding-horses-paicines-ca/4610633.html
ehorses.com,"Hanoverian, Mare, 10 years, 16 hh, Chestnut-Red",Hanoverian,Mare,10 years,52430,"Beratzhausen, DE",https://www.ehorses.com/hanoverian-mare-10years-16-hh-chestnut-red-leisurehorses-endurancehorses-breedinghorses-dressagehorses-beratzhausen/4736855.html
ehorses.com,"Danish Warmblood, Gelding, 2 years, 16,1 hh, Brown",Danish Warmblood,Gelding,2 years,128399,"Bredebro, DK",https://www.ehorses.com/danish-warmblood-gelding-2years-161-hh-brown-showjumpers-bredebro/4259358.html
ehorses.com,"Hanoverian, Gelding, 7 years, 16,2 hh, Bay-Dark",Hanoverian,Gelding,7 years,80250,"Hohenfelde, DE",https://www.ehorses.com/hanoverian-gelding-7years-162-hh-bay-dark-dressagehorses-showjumpers-leisurehorses-hohenfelde/4747101.html
