source,title,breed,gender,age,price_mad,location,url,description,full_text,breed_clean,gender_clean,age_clean,height_cm
ehorses.com,"Oldenburg, Mare, 10 years, 15,2 hh, Black",Oldenburg,Mare,10 years,208650,"Kirchensittenbach, DE",https://www.ehorses.com/oldenburg-mare-10years-152-hh-black-dressagehorses-kirchensittenbach/4717694.html,,"Oldenburg, Mare, 10 years, 15,2 hh, Black ",Oldenburg,Mare,10.0,
ehorses.com,"Andalusian, Gelding, 5 years, 15,1 hh, Brown",Andalusian,Gelding,5 years,67410,"Pruna, ES",https://www.ehorses.com/andalusian-gelding-5years-151-hh-brown-leisurehorses-pruna/4544789.html,,"Andalusian, Gelding, 5 years, 15,1 hh, Brown ",Andalusian,Gelding,5.0,
ehorses.com,"Hanoverian, Gelding, 13 years, 16,1 hh, Brown",Hanoverian,Gelding,13 years,283550,"Wehringen, DE",https://www.ehorses.com/hanoverian-gelding-13years-161-hh-brown-dressagehorses-showjumpers-leisurehorses-wehringen/4593505.html,,"Hanoverian, Gelding, 13 years, 16,1 hh, Brown ",Hanoverian,Gelding,13.0,
ehorses.com,"Oldenburg, Gelding, 11 years, 17 hh, Black",Oldenburg,Gelding,11 years,1070000,"Wehringen, DE",https://www.ehorses.com/oldenburg-gelding-11years-17-hh-black-dressagehorses-leisurehorses-wehringen/4687297.html,,"Oldenburg, Gelding, 11 years, 17 hh, Black ",Oldenburg,Gelding,11.0,
ehorses.com,"Oldenburg, Gelding, 4 years, 15,3 hh, Bay-Dark",Oldenburg,Gelding,4 years,214000,"Wehringen, DE",https://www.ehorses.com/oldenburg-gelding-4years-153-hh-bay-dark-dressagehorses-eventinghorses-showjumpers-leisurehorses-wehringen/4720924.html,,"Oldenburg, Gelding, 4 years, 15,3 hh, Bay-Dark ",Oldenburg,Gelding,4.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16,2 hh, Chestnut",Hanoverian,Gelding,4 years,283550,"Wehringen, DE",https://www.ehorses.com/hanoverian-gelding-4years-162-hh-chestnut-dressagehorses-leisurehorses-wehringen/4737349.html,,"Hanoverian, Gelding, 4 years, 16,2 hh, Chestnut ",Hanoverian,Gelding,4.0,
ehorses.com,"Hanoverian, Mare, 4 years, 16 hh, Chestnut-Red",Hanoverian,Mare,4 years,133750,"Wehringen, DE",https://www.ehorses.com/hanoverian-mare-4years-16-hh-chestnut-red-dressagehorses-breedinghorses-showjumpers-leisurehorses-wehringen/4738107.html,,"Hanoverian, Mare, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Mare,4.0,
ehorses.com,"Hanoverian, Mare, 1 year, Brown",Hanoverian,Mare,1 year,80250,"Langwedel, DE",https://www.ehorses.com/hanoverian-mare-1year-brown-showjumpers-langwedel/4696498.html,,"Hanoverian, Mare, 1 year, Brown ",Hanoverian,Mare,,
ehorses.com,"Arabian horses, Mare, 6 years, 15,1 hh, Brown",Arabian horses,Mare,6 years,321000,"Wels, AT",https://www.ehorses.com/arabian-horses-mare-6years-151-hh-brown-breedinghorses-showhorses-leisurehorses-wels/4734652.html,,"Arabian horses, Mare, 6 years, 15,1 hh, Brown ",Arabian,Mare,6.0,
ehorses.com,"PRE Mix, Stallion, 4 years, 15,2 hh, Bay",PRE Mix,Stallion,4 years,80250,"Malaga, ES",https://www.ehorses.com/pre-stallion-4years-152-hh-bay-dressagehorses-leisurehorses-malaga/4634467.html,,"PRE Mix, Stallion, 4 years, 15,2 hh, Bay ",Andalusian,Stallion,4.0,
ehorses.com,"Oldenburg, Mare, 5 years, 16,1 hh, Chestnut",Oldenburg,Mare,5 years,588500,"Gleichen, DE",https://www.ehorses.com/oldenburg-mare-5years-161-hh-chestnut-dressagehorses-gleichen/4474696.html,,"Oldenburg, Mare, 5 years, 16,1 hh, Chestnut ",Oldenburg,Mare,5.0,
ehorses.com,"Hanoverian, Gelding, 7 years, 16,3 hh, Bay-Dark",Hanoverian,Gelding,7 years,374500,"Flensburg, DE",https://www.ehorses.com/hanoverian-gelding-7years-163-hh-bay-dark-dressagehorses-flensburg/4690650.html,,"Hanoverian, Gelding, 7 years, 16,3 hh, Bay-Dark ",Hanoverian,Gelding,7.0,
ehorses.com,"KWPN, Gelding, 5 years, 17,2 hh, Bay-Dark",KWPN,Gelding,5 years,181900,"Murcia, ES",https://www.ehorses.com/kwpn-gelding-5years-172-hh-bay-dark-showjumpers-murcia/4746211.html,,"KWPN, Gelding, 5 years, 17,2 hh, Bay-Dark ",KWPN,Gelding,5.0,
ehorses.com,"Westphalian, Mare, 5 years, 16,2 hh, Bay-Dark",Westphalian,Mare,5 years,588500,"Loewenberger Land, 30 min von Berlin, DE",https://www.ehorses.com/westphalian-mare-5years-162-hh-bay-dark-dressagehorses-loewenberger-land-30-min-von-berlin/4731097.html,,"Westphalian, Mare, 5 years, 16,2 hh, Bay-Dark ",Westphalian,Mare,5.0,
ehorses.com,"Oldenburg, Gelding, 9 years, 18,1 hh, Brown",Oldenburg,Gelding,9 years,192660,"Gossau ZH, CH",https://www.ehorses.com/oldenburg-gelding-9years-181-hh-brown-showjumpers-leisurehorses-dressagehorses-gossau-zh/4657336.html,,"Oldenburg, Gelding, 9 years, 18,1 hh, Brown ",Oldenburg,Gelding,9.0,
ehorses.com,"Hanoverian, Mare, 5 years, 16,1 hh, Black",Hanoverian,Mare,5 years,321000,"Loewenberger Land, 30 min von Berlin, DE",https://www.ehorses.com/hanoverian-mare-5years-161-hh-black-dressagehorses-eventinghorses-showhunter-leisurehorses-loewenberger-land-30-min-von-berlin/4731094.html,,"Hanoverian, Mare, 5 years, 16,1 hh, Black ",Hanoverian,Mare,5.0,
ehorses.com,"Oldenburg, Mare, 5 years, 16,2 hh, Brown",Oldenburg,Mare,5 years,588500,"Loewenberger Land, 30 min von Berlin, DE",https://www.ehorses.com/oldenburg-mare-5years-162-hh-brown-dressagehorses-loewenberger-land-30-min-von-berlin/4731108.html,,"Oldenburg, Mare, 5 years, 16,2 hh, Brown ",Oldenburg,Mare,5.0,
ehorses.com,"Oldenburg, Mare, 5 years, 16,1 hh, Bay-Dark",Oldenburg,Mare,5 years,321000,"Loewenberger Land, 30 min von Berlin, DE",https://www.ehorses.com/oldenburg-mare-5years-161-hh-bay-dark-dressagehorses-loewenberger-land-30-min-von-berlin/4731105.html,,"Oldenburg, Mare, 5 years, 16,1 hh, Bay-Dark ",Oldenburg,Mare,5.0,
ehorses.com,"Hanoverian, Mare, 5 years, 16,1 hh, Bay-Dark",Hanoverian,Mare,5 years,321000,"Loewenberger Land, 30 min von Berlin, DE",https://www.ehorses.com/hanoverian-mare-5years-161-hh-bay-dark-dressagehorses-loewenberger-land-30-min-von-berlin/4731101.html,,"Hanoverian, Mare, 5 years, 16,1 hh, Bay-Dark ",Hanoverian,Mare,5.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"KWPN, Gelding, 4 years, 16.1 hh, Black",KWPN,Gelding,4 years,187250,"Bergen aan Zee, NL",https://www.ehorses.com/kwpn-gelding-4years-16-1-hh-black-dressagehorses-bergen-aan-zee/4729480.html,,"KWPN, Gelding, 4 years, 16.1 hh, Black ",KWPN,Gelding,4.0,
ehorses.com,"KWPN, Gelding, 7 years, 17 hh, Grey-Blue-Tan",KWPN,Gelding,7 years,66875,"Oud Gastel, NL",https://www.ehorses.com/kwpn-gelding-7years-17-hh-grey-blue-tan-leisurehorses-showjumpers-dressagehorses-oud-gastel/4746113.html,,"KWPN, Gelding, 7 years, 17 hh, Grey-Blue-Tan ",KWPN,Gelding,7.0,
ehorses.com,"PRE, Gelding, 15 years, 16.1 hh, Grey",PRE,Gelding,15 years,80250,"Fuendetodos, ES",https://www.ehorses.com/pre-gelding-15years-16-1-hh-grey-leisurehorses-fuendetodos/4639412.html,,"PRE, Gelding, 15 years, 16.1 hh, Grey ",Andalusian,Gelding,15.0,
ehorses.com,"PRE, Gelding, 3 years, Bay-Dark",PRE,Gelding,3 years,80250,"Fuendetodos, ES",https://www.ehorses.com/pre-gelding-3years-bay-dark-dressagehorses-fuendetodos/4623049.html,,"PRE, Gelding, 3 years, Bay-Dark ",Andalusian,Gelding,3.0,
ehorses.com,"PRE, Stallion, 4 years, Grey",PRE,Stallion,4 years,187250,"Fuendetodos, ES",https://www.ehorses.com/pre-stallion-4years-grey-dressagehorses-fuendetodos/4655233.html,,"PRE, Stallion, 4 years, Grey ",Andalusian,Stallion,4.0,
ehorses.com,"Oldenburg, Mare, 1 year, Black",Oldenburg,Mare,1 year,80250,"Fuendetodos, ES",https://www.ehorses.com/oldenburg-mare-1year-black-dressagehorses-fuendetodos/4735279.html,,"Oldenburg, Mare, 1 year, Black ",Oldenburg,Mare,,
ehorses.com,"KWPN, Gelding, 12 years, 16.1 hh, Black",KWPN,Gelding,12 years,106465,"Nettersheim, DE",https://www.ehorses.com/kwpn-gelding-12years-16-1-hh-black-dressagehorses-showjumpers-leisurehorses-carriagehorses-nettersheim/4733126.html,,"KWPN, Gelding, 12 years, 16.1 hh, Black ",KWPN,Gelding,12.0,
ehorses.com,"Hanoverian, Mare, 7 years, 16.3 hh, Brown",Hanoverian,Mare,7 years,133750,"Békésszentandrás, HU",https://www.ehorses.com/hanoverian-mare-7years-16-3-hh-brown-dressagehorses-vaultinghorses-showjumpers-leisurehorses-bekesszentandras/4688106.html,,"Hanoverian, Mare, 7 years, 16.3 hh, Brown ",Hanoverian,Mare,7.0,
ehorses.com,"Oldenburg, Gelding, 3 years, 16.2 hh, Bay-Dark",Oldenburg,Gelding,3 years,133750,"Neupotz, DE",https://www.ehorses.com/oldenburg-gelding-3years-16-2-hh-bay-dark-dressagehorses-breedinghorses-showjumpers-leisurehorses-neupotz/4667268.html,,"Oldenburg, Gelding, 3 years, 16.2 hh, Bay-Dark ",Oldenburg,Gelding,3.0,
ehorses.com,"Oldenburg-International (OS), Mare, 7 years, 16,3 hh, Grey",Oldenburg-International (OS),Mare,7 years,1070000,"Tuhan, CZ",https://www.ehorses.com/oldenburg-international-os-mare-7years-163-hh-grey-showjumpers-tuhan/4599967.html,,"Oldenburg-International (OS), Mare, 7 years, 16,3 hh, Grey ",Oldenburg,Mare,7.0,
ehorses.com,"Holstein, Mare, 3 years, 16,2 hh, Bay-Dark",Holstein,Mare,3 years,107000,"Hamersen, DE",https://www.ehorses.com/holstein-mare-3years-162-hh-bay-dark-eventinghorses-hamersen/4638034.html,,"Holstein, Mare, 3 years, 16,2 hh, Bay-Dark ",Holsteiner,Mare,3.0,
ehorses.com,"Hanoverian, Mare, 4 years, 16,1 hh, Chestnut-Red",Hanoverian,Mare,4 years,133750,"Fredenbeck, DE",https://www.ehorses.com/hanoverian-mare-4years-161-hh-chestnut-red-dressagehorses-showjumpers-leisurehorses-fredenbeck/4733622.html,,"Hanoverian, Mare, 4 years, 16,1 hh, Chestnut-Red ",Hanoverian,Mare,4.0,
ehorses.com,"Hanoverian, Mare, 11 years, 16,1 hh, Chestnut-Red",Hanoverian,Mare,11 years,197950,"Spall, DE",https://www.ehorses.com/hanoverian-mare-11years-161-hh-chestnut-red-dressagehorses-breedinghorses-showjumpers-leisurehorses-spall/4610795.html,,"Hanoverian, Mare, 11 years, 16,1 hh, Chestnut-Red ",Hanoverian,Mare,11.0,
ehorses.com,"PRE Mix, Mare, 6 years, 15,1 hh, Grey",PRE Mix,Mare,6 years,71690,"Sevilla, ES",https://www.ehorses.com/pre-mare-6years-151-hh-grey-dressagehorses-working-equitation-horses-breedinghorses-leisurehorses-sevilla/4708220.html,,"PRE Mix, Mare, 6 years, 15,1 hh, Grey ",Andalusian,Mare,6.0,
ehorses.com,"Shetland Ponies, Mare, 6 years, 10,1 hh, Black",Shetland Ponies,Mare,6 years,37450,"Trebbin, DE",https://www.ehorses.com/shetland-ponies-mare-6years-101-hh-black-leisurehorses-trebbin/4741128.html,,"Shetland Ponies, Mare, 6 years, 10,1 hh, Black ",Shetland,Mare,6.0,
ehorses.com,"Oldenburg, Gelding, 3 years, 16,2 hh, Chestnut-Red",Oldenburg,Gelding,3 years,133750,"Neupotz, DE",https://www.ehorses.com/oldenburg-gelding-3years-162-hh-chestnut-red-dressagehorses-showjumpers-leisurehorses-neupotz/4372660.html,,"Oldenburg, Gelding, 3 years, 16,2 hh, Chestnut-Red ",Oldenburg,Gelding,3.0,
ehorses.com,"Welsh D (Cob), Gelding, 10 years, 14,2 hh, Palomino",Welsh D (Cob),Gelding,10 years,90950,"Eitorf, DE",https://www.ehorses.com/welsh-d-cob-gelding-10years-142-hh-palomino-eventinghorses-leisurehorses-eitorf/4728665.html,,"Welsh D (Cob), Gelding, 10 years, 14,2 hh, Palomino ",Welsh,Gelding,10.0,
ehorses.com,"Arabian horses, Gelding, 5 years, 15 hh, Grey",Arabian horses,Gelding,5 years,73830,"Emmelshausen, DE",https://www.ehorses.com/arabian-horses-gelding-5years-15-hh-grey-leisurehorses-westernhorses-emmelshausen/4734516.html,,"Arabian horses, Gelding, 5 years, 15 hh, Grey ",Arabian,Gelding,5.0,
ehorses.com,"Westphalian, Mare, 4 years, 16,1 hh, Black",Westphalian,Mare,4 years,155150,"Bramsche, DE",https://www.ehorses.com/westphalian-mare-4years-161-hh-black-dressagehorses-leisurehorses-bramsche/4746019.html,,"Westphalian, Mare, 4 years, 16,1 hh, Black ",Westphalian,Mare,4.0,
ehorses.com,"Westphalian, Gelding, 6 years, 16,2 hh, Black",Westphalian,Gelding,6 years,321000,"Bochum, DE",https://www.ehorses.com/westphalian-gelding-6years-162-hh-black-dressagehorses-showjumpers-leisurehorses-bochum/4746014.html,,"Westphalian, Gelding, 6 years, 16,2 hh, Black ",Westphalian,Gelding,6.0,
ehorses.com,"Oldenburg, Mare, 10 years, 15,2 hh, Black",Oldenburg,Mare,10 years,208650,"Kirchensittenbach, DE",https://www.ehorses.com/oldenburg-mare-10years-152-hh-black-dressagehorses-kirchensittenbach/4717694.html,,"Oldenburg, Mare, 10 years, 15,2 hh, Black ",Oldenburg,Mare,10.0,
ehorses.com,"Anglo European Studbook, Gelding, 7 years, 16,2 hh, Brown",Anglo European Studbook,Gelding,7 years,321000,"Schalchham, AT",https://www.ehorses.com/anglo-european-studbook-gelding-7years-162-hh-brown-showjumpers-leisurehorses-schalchham/4519084.html,,"Anglo European Studbook, Gelding, 7 years, 16,2 hh, Brown ",Anglo-Arabian,Gelding,7.0,
ehorses.com,"KWPN, Gelding, 8 years, 16,1 hh, Brown",KWPN,Gelding,8 years,267500,"Salzburg, AT",https://www.ehorses.com/kwpn-gelding-8years-161-hh-brown-dressagehorses-showjumpers-salzburg/4717411.html,,"KWPN, Gelding, 8 years, 16,1 hh, Brown ",KWPN,Gelding,8.0,
ehorses.com,"Westphalian, Gelding, 6 years, 17 hh, Brown",Westphalian,Gelding,6 years,588500,"Scheeßel, DE",https://www.ehorses.com/westphalian-gelding-6years-17-hh-brown-dressagehorses-scheessel/4745954.html,,"Westphalian, Gelding, 6 years, 17 hh, Brown ",Westphalian,Gelding,6.0,
ehorses.com,"German Riding Pony, Gelding, 4 years, 14 hh, Chestnut-Red",German Riding Pony,Gelding,4 years,106989,"Geilenkirchen, DE",https://www.ehorses.com/german-riding-pony-gelding-4years-14-hh-chestnut-red-dressagehorses-leisurehorses-geilenkirchen/4713782.html,,"German Riding Pony, Gelding, 4 years, 14 hh, Chestnut-Red ",Pony,Gelding,4.0,
ehorses.com,"Oldenburg, Mare, 12 years, 16,2 hh, Smoky-Black",Oldenburg,Mare,12 years,80250,"Bruchhausen-Vilsen, DE",https://www.ehorses.com/oldenburg-mare-12years-162-hh-smoky-black-breedinghorses-bruchhausen-vilsen/4633021.html,,"Oldenburg, Mare, 12 years, 16,2 hh, Smoky-Black ",Oldenburg,Mare,12.0,
ehorses.com,"KWPN, Stallion, 10 years, 17 hh, Chestnut-Red",KWPN,Stallion,10 years,160500,"Pilisjászfalu, HU",https://www.ehorses.com/kwpn-stallion-10years-17-hh-chestnut-red-dressagehorses-pilisjaszfalu/4729919.html,,"KWPN, Stallion, 10 years, 17 hh, Chestnut-Red ",KWPN,Stallion,10.0,
ehorses.com,"Pony of the Americas, Gelding, 7 years, 9,3 hh, Bay",Pony of the Americas,Gelding,7 years,35350,"Weatherford TX, US",https://www.ehorses.com/pony-of-the-americas-gelding-7years-93-hh-bay-trailhorses-ranch-riding-horses-weatherford-tx/4190138.html,,"Pony of the Americas, Gelding, 7 years, 9,3 hh, Bay ",Pony,Gelding,7.0,
ehorses.com,"German Riding Pony, Mare, 10 years, 13,2 hh, Chestnut-Red",German Riding Pony,Mare,10 years,64189,"Geilenkirchen, DE",https://www.ehorses.com/german-riding-pony-mare-10years-132-hh-chestnut-red-leisurehorses-showjumpers-dressagehorses-geilenkirchen/4735545.html,,"German Riding Pony, Mare, 10 years, 13,2 hh, Chestnut-Red ",Pony,Mare,10.0,
ehorses.com,"Hanoverian, Gelding, 8 years, 16,2 hh, Chestnut-Red",Hanoverian,Gelding,8 years,267500,"Geilenkirchen, DE",https://www.ehorses.com/hanoverian-gelding-8years-162-hh-chestnut-red-showjumpers-geilenkirchen/4696529.html,,"Hanoverian, Gelding, 8 years, 16,2 hh, Chestnut-Red ",Hanoverian,Gelding,8.0,
ehorses.com,"Shetland Ponies, Gelding, 9 years, 8,1 hh, Roan-Blue",Shetland Ponies,Gelding,9 years,16049,"Geilenkirchen, DE",https://www.ehorses.com/shetland-ponies-gelding-9years-81-hh-roan-blue-leisurehorses-carriagehorses-dressagehorses-geilenkirchen/4706792.html,,"Shetland Ponies, Gelding, 9 years, 8,1 hh, Roan-Blue ",Shetland,Gelding,9.0,
ehorses.com,"Shetland Ponies, Gelding, 14 years, 10,1 hh, Grey",Shetland Ponies,Gelding,14 years,18725,"Geilenkirchen, DE",https://www.ehorses.com/shetland-ponies-gelding-14years-101-hh-grey-leisurehorses-geilenkirchen/4707287.html,,"Shetland Ponies, Gelding, 14 years, 10,1 hh, Grey ",Shetland,Gelding,14.0,
ehorses.com,"KWPN, Gelding, 13 years, 17 hh, Black",KWPN,Gelding,13 years,374500,"Geilenkirchen, DE",https://www.ehorses.com/kwpn-gelding-13years-17-hh-black-dressagehorses-geilenkirchen/4707396.html,,"KWPN, Gelding, 13 years, 17 hh, Black ",KWPN,Gelding,13.0,
ehorses.com,"German Riding Pony, Mare, 4 years, 15 hh, Chestnut-Red",German Riding Pony,Mare,4 years,106989,"Geilenkirchen, DE",https://www.ehorses.com/german-riding-pony-mare-4years-15-hh-chestnut-red-dressagehorses-geilenkirchen/4707397.html,,"German Riding Pony, Mare, 4 years, 15 hh, Chestnut-Red ",Pony,Mare,4.0,
ehorses.com,"Oldenburg, Gelding, 4 years, 16 hh, Chestnut-Red",Oldenburg,Gelding,4 years,106989,"Geilenkirchen, DE",https://www.ehorses.com/oldenburg-gelding-4years-16-hh-chestnut-red-dressagehorses-geilenkirchen/4713472.html,,"Oldenburg, Gelding, 4 years, 16 hh, Chestnut-Red ",Oldenburg,Gelding,4.0,
ehorses.com,"German Riding Pony, Gelding, 4 years, 14,1 hh, Chestnut-Red",German Riding Pony,Gelding,4 years,106989,"Geilenkirchen, DE",https://www.ehorses.com/german-riding-pony-gelding-4years-141-hh-chestnut-red-dressagehorses-leisurehorses-geilenkirchen/4713781.html,,"German Riding Pony, Gelding, 4 years, 14,1 hh, Chestnut-Red ",Pony,Gelding,4.0,
ehorses.com,"KWPN, Mare, 6 years, 16,2 hh, Bay-Dark",KWPN,Mare,6 years,101650,"Geilenkirchen, DE",https://www.ehorses.com/kwpn-mare-6years-162-hh-bay-dark-showjumpers-geilenkirchen/4745952.html,,"KWPN, Mare, 6 years, 16,2 hh, Bay-Dark ",KWPN,Mare,6.0,
ehorses.com,"KWPN, Mare, 11 years, 16 hh, Brown",KWPN,Mare,11 years,101650,"Geilenkirchen, DE",https://www.ehorses.com/kwpn-mare-11years-16-hh-brown-showjumpers-geilenkirchen/4745947.html,,"KWPN, Mare, 11 years, 16 hh, Brown ",KWPN,Mare,11.0,
ehorses.com,"Oldenburg, Mare, 9 years, 16,1 hh, Black",Oldenburg,Mare,9 years,69550,"Gilching, DE",https://www.ehorses.com/oldenburg-mare-9years-161-hh-black-breedinghorses-gilching/4726112.html,,"Oldenburg, Mare, 9 years, 16,1 hh, Black ",Oldenburg,Mare,9.0,
ehorses.com,"Hanoverian, Mare, 3 years, 16 hh, Black",Hanoverian,Mare,3 years,187250,"Gilching, DE",https://www.ehorses.com/hanoverian-mare-3years-16-hh-black-dressagehorses-gilching/4742636.html,,"Hanoverian, Mare, 3 years, 16 hh, Black ",Hanoverian,Mare,3.0,
ehorses.com,"KWPN, Mare, 9 years, 16 hh, Smoky-Black",KWPN,Mare,9 years,101650,"Geilenkirchen, DE",https://www.ehorses.com/kwpn-mare-9years-16-hh-smoky-black-dressagehorses-geilenkirchen/4745940.html,,"KWPN, Mare, 9 years, 16 hh, Smoky-Black ",KWPN,Mare,9.0,
ehorses.com,"Hanoverian, Gelding, 5 years, 15,3 hh, Bay",Hanoverian,Gelding,5 years,187250,"Barłomino, PL",https://www.ehorses.com/hanoverian-gelding-5years-153-hh-bay-dressagehorses-leisurehorses-baromino/4513022.html,,"Hanoverian, Gelding, 5 years, 15,3 hh, Bay ",Hanoverian,Gelding,5.0,
ehorses.com,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red",Hanoverian,Gelding,4 years,588500,"Coin, ES",https://www.ehorses.com/hanoverian-gelding-4years-16-hh-chestnut-red-dressagehorses-working-equitation-horses-coin/4735214.html,,"Hanoverian, Gelding, 4 years, 16 hh, Chestnut-Red ",Hanoverian,Gelding,4.0,
ehorses.com,"Oldenburg, Gelding, 7 years, Chestnut-Red",Oldenburg,Gelding,7 years,187250,"WilnsdorfWilnsdorf, DE",https://www.ehorses.com/oldenburg-gelding-7years-chestnut-red-dressagehorses-wilnsdorfwilnsdorf/4532452.html,,"Oldenburg, Gelding, 7 years, Chestnut-Red ",Oldenburg,Gelding,7.0,
ehorses.com,"Hanoverian, Mare, 6 years, 16.1 hh, Bay-Dark",Hanoverian,Mare,6 years,321000,"Ratingen, DE",https://www.ehorses.com/hanoverian-mare-6years-16-1-hh-bay-dark-dressagehorses-breedinghorses-showjumpers-leisurehorses-ratingen/4606692.html,,"Hanoverian, Mare, 6 years, 16.1 hh, Bay-Dark ",Hanoverian,Mare,6.0,
ehorses.com,"Oldenburg, Gelding, 5 years, 16 hh, Black",Oldenburg,Gelding,5 years,321000,"Affoltern am Albis, CH",https://www.ehorses.com/oldenburg-gelding-5years-16-hh-black-dressagehorses-eventinghorses-showjumpers-affoltern-am-albis/4578275.html,,"Oldenburg, Gelding, 5 years, 16 hh, Black ",Oldenburg,Gelding,5.0,
ehorses.com,"Oldenburg, Gelding, 3 years, 16 hh, Bay-Dark",Oldenburg,Gelding,3 years,187250,"Zwillikon, CH",https://www.ehorses.com/oldenburg-gelding-3years-16-hh-bay-dark-dressagehorses-showjumpers-zwillikon/4745884.html,,"Oldenburg, Gelding, 3 years, 16 hh, Bay-Dark ",Oldenburg,Gelding,3.0,
ehorses.com,"Hanoverian, Mare, 8 years, 16.2 hh, Chestnut",Hanoverian,Mare,8 years,133750,"Munster, DE",https://www.ehorses.com/hanoverian-mare-8years-16-2-hh-chestnut-dressagehorses-munster/4592678.html,,"Hanoverian, Mare, 8 years, 16.2 hh, Chestnut ",Hanoverian,Mare,8.0,
ehorses.com,"Oldenburg, Gelding, 5 years, 16.2 hh, Chestnut-Red",Oldenburg,Gelding,5 years,321000,"Affoltern am Albis, CH",https://www.ehorses.com/oldenburg-gelding-5years-16-2-hh-chestnut-red-dressagehorses-showjumpers-affoltern-am-albis/4734890.html,,"Oldenburg, Gelding, 5 years, 16.2 hh, Chestnut-Red ",Oldenburg,Gelding,5.0,
ehorses.com,"Oldenburg, Stallion, 1 year, Bay-Dark",Oldenburg,Stallion,1 year,80250,"Affoltern am Albis, CH",https://www.ehorses.com/oldenburg-stallion-1year-bay-dark-dressagehorses-showjumpers-affoltern-am-albis/4735014.html,,"Oldenburg, Stallion, 1 year, Bay-Dark ",Oldenburg,Stallion,,
ehorses.com,"Irish Thoroughbred, Mare, 13 years, 15.2 hh, Brown",Irish Thoroughbred,Mare,13 years,42800,"Elze, DE",https://www.ehorses.com/irish-thoroughbred-mare-13years-15-2-hh-brown-leisurehorses-elze/4730416.html,,"Irish Thoroughbred, Mare, 13 years, 15.2 hh, Brown ",Thoroughbred,Mare,13.0,
ehorses.com,"Oldenburg, Mare, 4 years, 15.2 hh, Black",Oldenburg,Mare,4 years,187250,"Zwillikon, CH",https://www.ehorses.com/oldenburg-mare-4years-15-2-hh-black-dressagehorses-showjumpers-zwillikon/4745833.html,,"Oldenburg, Mare, 4 years, 15.2 hh, Black ",Oldenburg,Mare,4.0,
ehorses.com,"Oldenburg, Mare, 3 years, 16.1 hh, Black",Oldenburg,Mare,3 years,187250,"Zwillikon, CH",https://www.ehorses.com/oldenburg-mare-3years-16-1-hh-black-dressagehorses-showjumpers-zwillikon/4745813.html,,"Oldenburg, Mare, 3 years, 16.1 hh, Black ",Oldenburg,Mare,3.0,
ehorses.com,"KWPN, Gelding, 4 years, 16 hh, Chestnut",KWPN,Gelding,4 years,116629,"Wachtendonk, DE",https://www.ehorses.com/kwpn-gelding-4years-16-hh-chestnut-dressagehorses-showjumpers-leisurehorses-wachtendonk/4742884.html,,"KWPN, Gelding, 4 years, 16 hh, Chestnut ",KWPN,Gelding,4.0,
ehorses.com,"KWPN, Mare, 5 years, 15.3 hh, Black",KWPN,Mare,5 years,105930,"Wachtendonk, DE",https://www.ehorses.com/kwpn-mare-5years-15-3-hh-black-dressagehorses-showjumpers-leisurehorses-wachtendonk/4732425.html,,"KWPN, Mare, 5 years, 15.3 hh, Black ",KWPN,Mare,5.0,
ehorses.com,"New Forest Pony, Mare, 9 years, 14.1 hh, Dun",New Forest Pony,Mare,9 years,48150,"Zieuwent, NL",https://www.ehorses.com/new-forest-pony-mare-9years-14-1-hh-dun-showjumpers-leisurehorses-dressagehorses-zieuwent/4743752.html,,"New Forest Pony, Mare, 9 years, 14.1 hh, Dun ",Pony,Mare,9.0,
ehorses.com,"Oldenburg, Mare, 16 years, 16.2 hh, Black",Oldenburg,Mare,16 years,40125,"Dassel, DE",https://www.ehorses.com/oldenburg-mare-16years-16-2-hh-black-dressagehorses-breedinghorses-dassel/4709059.html,,"Oldenburg, Mare, 16 years, 16.2 hh, Black ",Oldenburg,Mare,16.0,
ehorses.com,"Hanoverian, Mare, 1 year, 16,3 hh, Bay-Dark",Hanoverian,Mare,1 year,80250,"Königslutter am Elm, DE",https://www.ehorses.com/hanoverian-mare-1year-163-hh-bay-dark-dressagehorses-breedinghorses-leisurehorses-koenigslutter-am-elm/4452470.html,,"Hanoverian, Mare, 1 year, 16,3 hh, Bay-Dark ",Hanoverian,Mare,,
