source,id,title,price,currency,location,type,age,gender,url
avito.ma,https://www.avito.ma/fr/centre/voitures_d_occasion/Land_Rover_Range_Rover_Velar_D240_S_11_2019_57294098,Land Rover Range Rover Velar D240 S 11 2019,450000,MAD,,Cheval,,,https://www.avito.ma/fr/centre/voitures_d_occasion/Land_Rover_Range_Rover_Velar_D240_S_11_2019_57294098.htm
avito.ma,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Golf_7_2018_automatique_57293623,Golf 7 2018 automatique,192000,MAD,,Cheval,,,https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Golf_7_2018_automatique_57293623.htm
avito.ma,https://www.avito.ma/fr/ourida_1_et_2/voitures_d_occasion/Hyundai_ix35_57292647,Hyundai ix35,158000,MAD,,Cheval,,,https://www.avito.ma/fr/ourida_1_et_2/voitures_d_occasion/Hyundai_ix35_57292647.htm
avito.ma,https://www.avito.ma/fr/assam/voitures_d_occasion/508_peugeot_57292630,508 peugeot,117000,MAD,,Cheval,,,https://www.avito.ma/fr/assam/voitures_d_occasion/508_peugeot_57292630.htm
avito.ma,https://www.avito.ma/fr/ait_melloul/voitures_d_occasion/Peugeot_206_diesel_manuelle_2013_à_Ait_Melloul_57292576,Peugeot 206 diesel manuelle 2013 à Ait Melloul,80000,MAD,,Cheval,,,https://www.avito.ma/fr/ait_melloul/voitures_d_occasion/Peugeot_206_diesel_manuelle_2013_à_Ait_Melloul_57292576.htm
avito.ma,https://www.avito.ma/fr/al_qods/pièces_et_accessoires_pour_véhicules/Moteur_électrique_3Hp_57292272,Moteur électrique 3Hp,1500,MAD,,Cheval,,,https://www.avito.ma/fr/al_qods/pièces_et_accessoires_pour_véhicules/Moteur_électrique_3Hp_57292272.htm
avito.ma,https://www.avito.ma/fr/ain_aouda/voitures_d_occasion/Renault_11_diesel_économique_à_vendre_à_Ain_Aouda_57290754,Renault 11 diesel économique à vendre à Ain Aouda,14000,MAD,,Cheval,,,https://www.avito.ma/fr/ain_aouda/voitures_d_occasion/Renault_11_diesel_économique_à_vendre_à_Ain_Aouda_57290754.htm
avito.ma,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_206_57289078,Peugeot 206,50000,MAD,,Cheval,,,https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_206_57289078.htm
avito.ma,https://www.avito.ma/fr/maarif/voitures_d_occasion/Ford_Kuga_Trend_Plus_motorisation_2_litres_57288528,Ford Kuga Trend Plus motorisation 2 litres,140000,MAD,,Cheval,,,https://www.avito.ma/fr/maarif/voitures_d_occasion/Ford_Kuga_Trend_Plus_motorisation_2_litres_57288528.htm
avito.ma,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/Béni_Mellal_Ouled_Hamdane_57287850,Béni Mellal Ouled Hamdane,25000000,MAD,,Cheval,,,https://www.avito.ma/fr/béni_mellal/voitures_d_occasion/Béni_Mellal_Ouled_Hamdane_57287850.htm
